;R1;FH2;FCH4;models;model
21966;0.05219891764129717;4.882275960835721;4.830077043194424;uninhabitable;0
21967;-0.05604043363699866;7.895723011572754;7.951763445209752;uninhabitable;0
21968;-2.520531600264215;5.8978022307064615;8.418333830970678;uninhabitable;0
21969;-2.8989635121316306;6.050811135127055;8.949774647258685;uninhabitable;0
21970;-0.28408148893884105;5.020377748806428;5.304459237745269;uninhabitable;0
21971;-3.503653664394581;5.598058680063338;9.101712344457919;uninhabitable;0
21972;-0.6400809876723258;7.004392127011721;7.644473114684047;uninhabitable;0
21973;-0.9756501538184006;5.8738031994724835;6.849453353290884;uninhabitable;0
21974;-0.25375223485087517;5.232084815063258;5.485837049914133;uninhabitable;0
21975;1.6122631891805297;9.792031049514085;8.179767860333556;inhabited;2
21976;-5.087995405215316;4.580610763908147;9.668606169123462;uninhabitable;0
21977;-3.9550457684279485;4.308888460464153;8.2639342288921;uninhabitable;0
21978;1.730248448874552;9.904051853361915;8.173803404487364;inhabited;2
21979;-3.4237698960576575;6.4368719365305;9.860641832588158;uninhabitable;0
21980;0.6132807140994212;5.677920033550567;5.064639319451146;uninhabitable;0
21981;1.506315521098697;10.835577280360608;9.329261759261911;inhabited;2
21982;0.42052236709169794;8.750885418799847;8.330363051708147;uninhabitable;0
21983;2.194449238913669;10.160138984912994;7.965689745999326;habitable;1
21984;1.73995834664672;7.4294977545726795;5.68953940792596;uninhabitable;0
21985;0.9829786207496147;6.234063444889545;5.25108482413993;uninhabitable;0
21986;-1.4729502418897233;5.2756495308064;6.7485997726961235;uninhabitable;0
21987;-0.2721076682497062;5.155106569996179;5.4272142382458854;uninhabitable;0
21988;-1.824083740837114;5.845143070056703;7.669226810893816;uninhabitable;0
21989;-2.8477558758849026;7.047712939320101;9.895468815205003;uninhabitable;0
21990;1.1089580006539195;5.154925995866382;4.045967995212463;uninhabitable;0
21991;0.6967033876747964;7.024306665923863;6.327603278249066;uninhabitable;0
21992;-0.32246947221440714;5.601483806021183;5.92395327823559;uninhabitable;0
21993;-3.961863242488423;4.713289363826628;8.67515260631505;uninhabitable;0
21994;2.3484072256117186;8.173695567337742;5.825288341726024;habitable;1
21995;-3.5766156927066355;4.188120617169534;7.764736309876169;uninhabitable;0
21996;-0.7876550464450462;7.146672871469007;7.934327917914053;uninhabitable;0
21997;-3.102271960222217;5.541208839505981;8.643480799728199;uninhabitable;0
21998;-1.9847561563124045;5.167324842128144;7.152080998440549;uninhabitable;0
21999;-1.4086166813712873;4.195231586060506;5.603848267431793;uninhabitable;0
22000;-3.007813457179895;4.8073449193608635;7.815158376540759;uninhabitable;0
22001;0.9210883309866489;8.207284700991996;7.286196370005348;uninhabitable;0
22002;1.858879188277272;6.623345521775199;4.764466333497927;uninhabitable;0
22003;-0.8233460559592761;4.386389702420922;5.209735758380198;uninhabitable;0
22004;0.06229303495727471;6.690079004124802;6.627785969167527;uninhabitable;0
22005;-1.1919188830276173;5.966343917488414;7.158262800516031;uninhabitable;0
22006;-0.4599021102208792;4.811578594575835;5.271480704796714;uninhabitable;0
22007;1.6398721238437082;6.841217482683487;5.201345358839779;uninhabitable;0
22008;-0.09575217256546166;9.572228436350121;9.667980608915583;inhabited;2
22009;2.899161775664982;7.935259911279064;5.036098135614082;inhabited;2
22010;1.8155503834834954;6.816467260332086;5.00091687684859;uninhabitable;0
22011;-0.22707327503748684;10.285648923364517;10.512722198402004;inhabited;2
22012;0.6296868447666015;7.539830656558985;6.910143811792383;uninhabitable;0
