;R1;FH2;FCH4;models;model
35316;0.8419961106094552;5.970369388661608;5.128373278052153;uninhabitable;0
35317;2.5993395920694056;7.287617618939169;4.688278026869764;uninhabitable;0
35318;3.2261456478099;9.420964776842753;6.194819129032853;habitable;1
35319;-0.3005951812435383;4.586019592886665;4.886614774130204;uninhabitable;0
35320;-1.744617842782475;4.7129361684837985;6.457554011266274;uninhabitable;0
35321;2.1600475417064438;7.523820454406408;5.3637729126999645;uninhabitable;0
35322;2.0500954176622392;6.017371737903252;3.967276320241013;uninhabitable;0
35323;2.0995823996064895;8.045366271722653;5.945783872116164;habitable;1
35324;1.0767643938388072;8.417059488838701;7.3402950949998935;inhabited;2
35325;0.6784894359434245;7.4252041601820125;6.746714724238587;uninhabitable;0
35326;0.2823512051476489;5.62757845290888;5.345227247761231;uninhabitable;0
35327;2.1299280358056087;7.440327033447034;5.310398997641426;uninhabitable;0
35328;1.325626883446913;6.616135484232851;5.290508600785938;uninhabitable;0
35329;2.324012549090421;8.07685578416834;5.7528432350779175;inhabited;2
35330;-0.2213766364593674;4.598434977661862;4.819811614121229;uninhabitable;0
35331;1.4075032968154824;9.791126443994003;8.38362314717852;inhabited;2
35332;2.8409801374000963;8.189271573802838;5.348291436402742;habitable;1
35333;-1.658202340942311;4.658256518809207;6.316458859751518;uninhabitable;0
35334;-2.203026905184118;5.080919331089987;7.283946236274105;uninhabitable;0
35335;1.240276994314755;6.225296722616442;4.985019728301687;uninhabitable;0
35336;1.9423409557780513;6.970489740189491;5.02814878441144;uninhabitable;0
35337;0.0222759055854326;6.3714494598599;6.349173554274467;uninhabitable;0
35338;-0.3757084018200865;6.031736540412285;6.407444942232371;uninhabitable;0
35339;3.6289778409414177;10.002590850405937;6.37361300946452;habitable;1
35340;1.192733379867225;6.248231826894235;5.05549844702701;uninhabitable;0
35341;0.3211796637983158;4.990371713085688;4.669192049287371;uninhabitable;0
35342;0.4775663337546754;5.887027969196412;5.409461635441736;uninhabitable;0
35343;2.0766968750644823;9.360361053421542;7.28366417835706;uninhabitable;0
35344;-0.7358100805970408;5.508340614155415;6.244150694752456;uninhabitable;0
35345;2.6792157589393493;8.2911617301008;5.611945971161449;inhabited;2
35346;1.586322659093835;6.084212284719174;4.49788962562534;uninhabitable;0
35347;4.799108930939424;9.950016767394256;5.150907836454832;habitable;1
35348;0.7864079041738742;5.512274576146777;4.725866671972903;uninhabitable;0
35349;2.282261586346079;7.924559549822637;5.642297963476557;uninhabitable;0
35350;-0.760260862976105;6.341045290222346;7.1013061531984505;uninhabitable;0
35351;0.46203763679033955;7.632489830373542;7.170452193583203;uninhabitable;0
35352;2.056029756924093;8.87399684716817;6.8179670902440765;inhabited;2
35353;0.9779994998002474;7.922366567035949;6.944367067235702;uninhabitable;0
35354;1.4022356513841863;8.228161334615853;6.825925683231667;habitable;1
35355;2.3944714922593424;7.249732949831876;4.855261457572533;uninhabitable;0
35356;-2.4253530351099255;3.890310338013381;6.315663373123306;uninhabitable;0
35357;-0.055291575912370376;6.354833293674356;6.410124869586727;uninhabitable;0
35358;0.15433868762504824;6.11445454536249;5.960115857737442;uninhabitable;0
35359;-0.4590084566936203;5.355591909655122;5.814600366348743;uninhabitable;0
35360;1.6306370927236489;6.380620666183626;4.749983573459978;uninhabitable;0
35361;4.442866775719616;10.312652381032887;5.869785605313271;habitable;1
35362;0.9202175518412232;7.247290047575546;6.327072495734323;uninhabitable;0
35363;2.170065857442153;7.488182080907129;5.318116223464975;uninhabitable;0
35364;1.7667371827262806;9.218092000491527;7.451354817765248;inhabited;2
35365;0.653918559710791;5.888817077876092;5.2348985181653;uninhabitable;0
35366;1.0853570039511957;6.177848082166617;5.092491078215421;uninhabitable;0
35367;3.1584697599403735;7.979025583389582;4.820555823449209;inhabited;2
35368;-0.2221307271156399;5.872038177207104;6.094168904322744;uninhabitable;0
35369;3.2858635421281934;8.536876221015499;5.251012678887305;habitable;1
35370;0.9220171196132552;7.8702314603521435;6.948214340738888;uninhabitable;0
35371;-1.253745770280943;4.780652276981499;6.034398047262442;uninhabitable;0
35372;2.924401671329148;10.458788492428184;7.534386821099036;uninhabitable;0
35373;5.643341826564252;10.527421530865968;4.8840797043017155;habitable;1
35374;3.1300413514318834;10.019997299874682;6.889955948442798;habitable;1
35375;5.1634078460367805;10.756285168338682;5.5928773223019;habitable;1
35376;2.7159344275930697;8.141257009904177;5.425322582311107;inhabited;2
35377;-0.1779208233055064;5.538527519157936;5.716448342463442;uninhabitable;0
35378;5.162869825784335;9.76260675340442;4.599736927620086;habitable;1
35379;1.782507610177486;9.154558040272569;7.372050430095084;inhabited;2
35380;2.0970347541381584;8.457492066038343;6.360457311900184;inhabited;2
35381;-0.72749648788072;5.603972285123142;6.331468773003862;uninhabitable;0
35382;0.5708660010194032;6.496085125229278;5.925219124209875;uninhabitable;0
